2376384543,2376384545,-1.175122539,-1.396728136
2376384543,246580067,-1.06391936,-1.402148783
2376384544,2376384547,-0.790058317,-2.244090916
2376384544,2376384542,-0.750960436,-2.220563418
2376384545,246580066,-1.276423945,-1.38809262
2376384545,2376384543,-1.175122539,-1.396728136
2376384547,2376384544,-0.790058317,-2.244090916
2376384547,2376384550,-1.104043554,-2.260787631
373892633,593816490,-0.24989101,-0.550197203
373892633,246647917,-0.177665594,-0.462345405
2376384549,2376384554,-1.28287258,-1.341806972
2376384549,246580066,-1.241997281,-1.371053413
2376384550,2376384553,-1.399100706,-2.268473957
2376384550,2376384547,-1.104043554,-2.260787631
2376384551,2376384556,-1.081873135,-1.591946766
2376384551,246651638,-1.100299338,-1.584479988
2376384553,2376384555,-1.495930005,-2.271711821
2376384553,2376384550,-1.399100706,-2.268473957
2376384554,246580065,-1.317758423,-1.306216922
2376384554,2376384549,-1.28287258,-1.341806972
2376384555,2376384553,-1.495930005,-2.271711821
2376384555,2376384558,-1.544132211,-2.272998617
2376384556,2376384551,-1.081873135,-1.591946766
2376384556,2376384559,-0.873478831,-1.616128003
2376384558,2376384561,-1.446814851,-2.272700199
2376384558,2376384555,-1.544132211,-2.272998617
2376384559,2376384556,-0.873478831,-1.616128003
2376384559,2376384565,-0.478190037,-1.664615614
2376384561,2376384562,-1.414635688,-2.27013002
2376384561,2376384558,-1.446814851,-2.272700199
2376384562,2376384561,-1.414635688,-2.27013002
2376384562,2376384564,-1.199091264,-2.262589082
2376384564,2376384562,-1.199091264,-2.262589082
2376384564,2376384590,0.692754157,-2.1063991
2376384565,2376384568,-1.328060677,-1.714937219
2376384565,2376384559,-0.478190037,-1.664615614
2376384567,2376384569,-1.170977384,-1.095406629
2376384567,246580065,-0.467250032,-1.181627348
2376384568,2376384570,-1.316056343,-1.726461182
2376384568,2376384565,-1.328060677,-1.714937219
2376384569,246580064,-0.939660085,-1.037473437
2376384569,2376384567,-1.170977384,-1.095406629
2376384570,2376384568,-1.316056343,-1.726461182
2376384570,2376384571,-1.530003847,-1.730894524
2376384571,2376384570,-1.530003847,-1.730894524
2376384571,2376384572,-1.520747397,-1.724079275
2376384572,2376384571,-1.520747397,-1.724079275
2376384572,2376384574,-1.482768962,-1.709202691
2376384574,2376384572,-1.482768962,-1.709202691
2376384574,246651637,-1.04641368,-1.672872817
2376384575,246580064,-0.446987891,-1.07046238
2376384575,2376384577,-0.977304408,-1.213295798
373895089,246647920,-0.34768149,0.986952805
373895089,246647919,-0.349683626,1.016539128
2376384578,2376384577,-0.806312503,-1.300173669
2376384578,2376384579,-0.251508984,-1.424383412
2376384579,246650842,-0.884396119,-1.541692894
2376384579,2376384578,-0.251508984,-1.424383412
2376384579,246651637,-0.902971641,-1.612023991
2376384580,373910553,-0.377514553,-0.671056803
2376384580,246579748,-0.30997307,-0.644050879
2376384581,246650842,-0.551947541,-1.43039422
2376384581,2376384583,-1.18068819,-1.357239408
2376384583,2376384584,-1.580813494,-1.321902158
2376384583,2376384581,-1.18068819,-1.357239408
2376384584,2376384586,-1.312664811,-1.292908726
2376384584,2376384583,-1.580813494,-1.321902158
2376384586,2376384584,-1.312664811,-1.292908726
2376384586,2376384589,-0.723334277,-1.239323164
2376384588,2208862760,-1.172356355,-1.000440076
2376384588,246651359,-0.596564917,-0.985892743
2376384589,2376384593,-0.841694126,-1.19099107
2376384589,2376384586,-0.723334277,-1.239323164
2376384590,2376384593,0.849702386,-1.258169152
2376384590,2376384564,0.692754157,-2.1063991
2376384593,2376384595,-0.850382369,-1.157355987
2376384593,2376384589,-0.841694126,-1.19099107
2376384593,2376384590,0.849702386,-1.258169152
2376384593,246651359,-0.552944116,-1.042752575
42451026,589100228,0.03958922,-0.692154596
42451026,42451028,-0.278009158,-0.571232174
2376384595,2376384593,-0.850382369,-1.157355987
2376384595,2376384597,-0.817078537,-1.136680697
42451028,42451026,-0.278009158,-0.571232174
42451028,42451030,-0.445828726,-0.481649487
2376384597,2376384600,-0.005854551,-1.143209721
2376384597,2376384595,-0.817078537,-1.136680697
42451030,42451035,-0.268147612,-0.406786912
42451030,42451028,-0.445828726,-0.481649487
2376384600,2376384601,-1.420554139,-1.184974032
2376384600,2208862794,-0.828856375,-1.081425185
2376384600,2376384603,-0.938669916,-1.169933101
2376384600,2376384597,-0.005854551,-1.143209721
42431844,42435578,0.979358044,-0.538382574
42431844,247403147,-0.238669037,-0.289757319
42431844,1701920959,-0.234836627,-0.168263076
42431844,2076944990,-0.498013585,-0.250206356
42431844,42431839,-0.722602088,-0.447098843
2376384602,246579744,-0.487265921,-0.777998561
2376384602,246580797,-0.492694972,-0.756296748
2376384603,2376384600,-0.938669916,-1.169933101
2376384603,2376384604,-1.652389473,-1.18353528
2376384604,2376384616,0.780480124,-1.266147339
2376384604,2376384609,0.107958009,-1.267797805
2376384604,2376384603,-1.652389473,-1.18353528
2376384606,2376384608,-0.448652026,-2.041752397
2376384606,2376384601,0.731782753,-1.294240128
2376384607,2208862794,-0.30411277,-1.038440727
2376384607,246580059,-0.66389554,-1.055470065
2376384608,2376384610,-0.435699579,-2.13180903
2376384608,2376384606,-0.448652026,-2.041752397
2376384609,2376384616,0.700602276,-1.604629537
2376384609,2376384604,0.107958009,-1.267797805
2376384609,2376384613,0.762883396,-1.664264618
2376384610,2376384608,-0.435699579,-2.13180903
2376384610,2376384615,1.026911106,-2.207928865
2709430371,1025399714,-0.519741234,-0.030718982
2709430371,2709430332,0.599771412,0.940123144
2376384612,247072736,0.896140727,-0.918827051
2376384612,246579744,-0.020393307,-0.806088445
2376384613,2376384617,0.979912495,-2.220025174
2376384613,2376384609,0.762883396,-1.664264618
247119974,2376384635,-0.931777154,-2.280981798
247119974,2376384636,-0.60477056,-2.257557026
2376384615,2376384617,-0.040576838,-2.422842463
2376384615,2376384610,1.026911106,-2.207928865
2376384616,2376384609,0.700602276,-1.604629537
2376384616,2376384618,0.528708279,-1.580578923
2376384616,2376384604,0.780480124,-1.266147339
2376384617,2376384613,0.979912495,-2.220025174
2376384617,2376384615,-0.040576838,-2.422842463
2376384618,2376384616,0.528708279,-1.580578923
2376384618,2376384619,1.640462356,-0.415820162
2376384618,247072735,0.202948002,-1.297674123
2376384619,2376384618,1.640462356,-0.415820162
2376384619,246580055,0.20556332,-0.069661245
42451053,42451049,-0.75172196,-0.214131597
42451053,42426875,-0.444956785,-0.180402628
2376384623,2376384624,-0.820423934,-2.282511943
2376384623,247072101,-0.77494998,-2.298538288
2376384624,247084443,-1.304258653,-2.272195605
2376384624,2376384623,-0.820423934,-2.282511943
2376384625,2376384626,0.098405405,-1.826942408
2376384625,247086019,-1.065102079,-1.916049422
2376384626,2376384625,0.098405405,-1.826942408
2376384626,2376384627,-0.380429097,-1.761002435
2376384627,2376384626,-0.380429097,-1.761002435
2376384627,247119596,-0.251663626,-1.696260053
42451122,42451118,0.244066011,0.191006945
42451122,42451126,0.290552523,-0.270338203
2376384630,373933306,-0.3237287,-1.521793903
2376384630,2376384631,0.544667488,-1.414642091
2376384631,373936427,-0.923980802,-1.382055402
2376384631,2376384630,0.544667488,-1.414642091
2376384632,247119784,0.12025789,-1.526241112
2376384632,247119759,0.178098873,-1.443224081
2376384633,247072107,-0.687602796,-1.825476787
2376384633,2208862756,-0.624743659,-1.765963789
2376384634,247072107,-0.654294613,-1.887904269
2376384634,247072108,0.183118291,-1.964391849
2376384635,247119974,-0.931777154,-2.280981798
2376384635,247119855,-0.760152225,-2.295755645
2376384636,2376384637,-1.105296097,-2.242712945
2376384636,247119974,-0.60477056,-2.257557026
2376384637,2376384636,-1.105296097,-2.242712945
2376384637,2208862741,1.026351559,-2.078093675
373956629,373956636,-0.888072678,-1.239990403
373956629,2376384646,-1.493718579,-1.309020928
42442881,2562399784,1.734012912,0.316000246
42442881,42439178,0.767191152,0.005623139
42442881,42449893,1.729113527,1.474445262
42442881,42437287,0.763143543,-1.213899665
373915670,42437699,-0.717497414,-0.838158439
373915670,373915205,0.012393907,-0.481215288
2376384646,373956629,-1.493718579,-1.309020928
2376384646,2376384647,-1.172356355,-1.356458272
2376384647,2376384646,-1.172356355,-1.356458272
2376384647,373956622,-1.525359685,-1.409832064
42442889,2562399792,1.735232325,-0.112869858
42442889,1692450034,-0.405636468,-0.104069883
42442889,42448701,1.728861548,0.034750792
42442889,42436590,0.86872256,0.444462358
42442891,2562399793,1.731430997,0.321700311
42442891,42449906,1.730425642,1.339670003
42442891,42429900,0.802534099,-0.01358047
42442891,42436590,0.805356244,0.49623173
42442895,42442898,0.823320462,-0.498050508
42442895,42422539,0.938609437,-1.073495646
42442895,42429900,0.79197904,-1.056252563
42442898,42422537,0.950369308,-0.49683049
42442898,42436754,0.781543782,0.836177221
42442898,42442895,0.823320462,-0.498050508
2376384659,247072113,-1.627666156,-2.260355291
2376384659,2376384660,-1.652389473,-2.266928342
2376384660,247072114,-1.678069194,-2.272700199
2376384660,2376384659,-1.652389473,-2.266928342
2376384661,247072114,-1.142633433,-2.280317596
2376384661,247072115,-0.900154237,-2.292906924
2376384662,247072115,-1.974573829,-2.303922942
2376384662,2376384663,-1.79558316,-2.307043658
2376384663,247072116,-1.663680096,-2.309771046
2376384663,2376384662,-1.79558316,-2.307043658
42451097,42445420,0.439492264,-0.527400185
42451097,42451109,0.217020515,-0.052691505
42442906,1293174692,-0.616438281,0.622493671
42442906,42442910,0.83436208,0.416712155
42442906,42449926,1.727591374,0.414482313
42442906,42442902,0.800192462,1.358833744
1701920924,1701920936,-1.137363056,-0.872037593
1701920924,42453379,-0.976260223,-0.862746213
2629370014,2629370017,0.494298486,0.293744815
2629370014,2629370015,0.225225733,0.531103676
2629370015,2629370016,0.504347658,0.433696951
2629370015,2629370014,0.225225733,0.531103676
2629370016,2629370017,-0.63960426,0.251402942
2629370016,2629370015,0.504347658,0.433696951
42442913,42449928,1.728559486,1.368154596
42442913,42442914,0.869829982,-0.236397727
42442913,42442910,0.763149912,-0.120603697
42442913,1293174686,0.178857926,-0.243640852
42442914,42442913,0.869829982,-0.236397727
42442914,42445387,0.749855726,-0.465830202
42442914,42434965,0.861453459,-0.901218408
42442914,42445382,1.39013498,0.731507084
2376384676,247072120,-0.222025977,-2.218221344
2376384676,2376384677,-0.807134949,-2.195407165
2376384677,2376384676,-0.807134949,-2.195407165
2376384677,2376384678,-0.807958339,-2.175286737
2376384678,247072121,-1.128234736,-2.156983683
2376384678,2376384677,-0.807958339,-2.175286737
247072113,247122531,-0.74338908,-2.234905651
247072113,2376384659,-1.627666156,-2.260355291
1701920936,1701920979,-1.299263958,-0.860541603
1701920936,1701920924,-1.137363056,-0.872037593
1701920939,1701920957,-0.591731832,-0.20762847
1701920939,1701920999,-0.888072678,-0.176906147
247072114,2376384660,-1.678069194,-2.272700199
247072114,2376384661,-1.142633433,-2.280317596
42451118,42451122,0.244066011,0.191006945
42451118,42451115,0.168129868,0.458342933
1701920946,1701920978,-0.738135991,0.219609989
1701920946,246580735,-0.72113993,0.284577962
42442931,42442918,0.806002335,1.347671833
42442931,42442933,0.811736348,1.506078523
42442931,42454006,0.950168819,1.433497339
42442931,42453999,1.333980336,1.310239204
42442933,42445664,1.333655251,0.985041557
42442933,42445666,0.954724126,1.025125168
42442933,42442931,0.811736348,1.506078523
42442933,42442935,0.79886517,0.982564617
42451126,42445392,0.593470928,-0.869151036
42451126,42451122,0.290552523,-0.270338203
1701920951,1701921016,-1.085519767,-0.932361987
1701920951,42449345,-1.023731187,-0.870974943
42442937,42432464,0.84467032,-0.606021068
42442937,42455929,1.718425069,-0.189944087
42442937,2929098299,1.275433058,1.227849023
42442937,42442939,0.888750316,-0.855750006
370909370,1266105912,-0.708111795,-0.934752215
370909370,3111984529,0.401089173,-0.266201176
42442939,42442937,0.888750316,-0.855750006
42442939,42449947,1.731050774,-0.181451268
42442939,42445804,1.530276558,1.034290212
42442939,42442943,0.81290214,-0.64372616
1701920957,1701920939,-0.591731832,-0.20762847
1701920957,246580758,-0.824627753,-0.105867147
370909374,2562399789,-0.497986681,1.08460654
370909374,2562399791,-1.934602383,1.06533086
1701920959,42431844,-0.234836627,-0.168263076
1701920959,1412724862,-0.823785014,0.028152731
1701920961,1701921024,-1.345583374,-0.962548024
1701920961,1701920982,-1.177899786,-0.959897724
42442947,42434090,0.822892201,1.019779552
42442947,42444051,1.729090406,0.684589761
42442947,42442943,0.816552761,-0.30387932
42442947,42444055,1.793993154,-0.20980094
42442948,42434090,0.754553332,1.475328547
42442948,42449954,1.730876379,1.261705819
42442948,42455932,1.732412171,1.260928411
42442948,42442949,0.864527579,1.292712115
42442949,595105496,1.722473407,0.625309269
42442949,42442948,0.864527579,1.292712115
42442949,42448813,1.730919132,0.155267246
42442949,42438894,0.813840768,0.148859682
1701920967,1701920928,-1.077040308,-0.781377566
1701920967,1701920979,-1.112858877,-0.829261409
42442952,42438894,0.81596569,-1.001858873
1701920969,1701920978,-0.481523867,0.112392358
1701920969,1701920999,-0.584142133,-0.044072933
1701920970,1701920976,-0.757075258,-0.474472542
1701920970,42427435,-0.585007804,-0.580643685
1701920971,42436856,-0.261267014,1.038137767
1701920971,42452173,-1.469859728,1.099929329
1701920972,1701920968,-1.010464486,-1.336304322
1701920972,1701921005,-0.771809298,-1.398676245
1701920976,1701920970,-0.757075258,-0.474472542
1701920976,1701920983,-0.700973975,-0.394728214
1701920977,1701920984,-0.693905784,-1.021311849
1701920977,1701921021,-0.742636295,-1.12535804
1701920978,1701920969,-0.481523867,0.112392358
1701920978,1701920946,-0.738135991,0.219609989
1701920979,1701920936,-1.299263958,-0.860541603
1701920979,1701920967,-1.112858877,-0.829261409
1701920981,42433282,0.638496564,0.870520319
1701920981,42452173,-1.385792755,1.090493056
1701920982,1701920961,-1.177899786,-0.959897724
1701920982,246580982,-0.914354161,-0.947696987
247072121,247071745,-0.452644067,-2.119149636
247072121,2376384678,-1.128234736,-2.156983683
3019038936,3019038963,-0.991021113,0.573577587
3019038936,3019038941,-0.553767891,0.606904777
3019038937,247798313,-0.284948415,0.728185173
3019038937,3019038941,-0.741884294,0.647540612
3019038938,3019038961,-0.894552658,0.173490359
3019038938,247798339,0.32603025,-0.06085084
3019038939,3019038960,-1.254317989,0.431642764
3019038939,247798321,0.210744585,0.287376875
3019038940,247798321,0.245148854,-0.071301796
3019038940,42429874,-0.727006385,0.017779148
3019038941,3019038936,-0.553767891,0.606904777
3019038941,3019038937,-0.741884294,0.647540612
3019038942,247798296,-0.657712808,0.922307723
3019038942,247798615,-0.623274121,0.887755094
42446885,2384399611,1.372639236,1.307485444
42446885,42455452,0.758916813,-0.74005016
42446885,1251612286,0.333001127,-0.741090011
1701920993,246580593,-1.32117532,0.867852952
1701920993,1701921019,-1.102793252,0.797962277
1701920994,1701920928,-1.054528706,-0.724321372
1701920994,1701921000,-0.926894413,-0.65434596
3019038950,3019038951,-0.896414959,1.644707912
3019038951,3019038952,-1.109067252,1.651041888
3019038951,247798301,-0.199423277,1.691203445
3019038951,3019038950,-0.896414959,1.644707912
1701921000,1701920994,-0.926894413,-0.65434596
1701921000,42454381,1.531120233,0.394398223
436764905,2577650684,-0.084585978,0.138042266
436764905,1266332591,1.419162327,-0.109282811
1701921002,1701844788,-0.974176467,-0.502808257
1701921002,1701921006,-0.77494998,-0.394604056
3019038955,247798309,-0.480850639,1.016523829
3019038955,3019038998,-0.60282531,1.044536991
3019038956,247798310,-0.222710299,0.818532551
3019038956,42436575,-0.54114203,0.49093802
3019038957,1251496224,-1.689809867,1.525801978
3019038957,3019038954,-0.797327226,1.479863665
3019038957,1251496284,-1.952062271,1.516209355
1701921006,1701844624,-0.713873144,-0.291808104
1701921006,1701921002,-0.77494998,-0.394604056
436764911,436764912,0.341901187,-1.197379223
436764911,3235797370,-0.638006787,-1.027015131
42434800,42438544,0.801937925,0.569191209
42434800,42428220,1.167974617,1.631758759
42434800,42445885,1.453433279,0.488173335
42434800,3009534478,0.726188037,0.565729723
1701921009,42445769,-1.067473517,-1.427752309
1701921009,1701921001,-1.125648447,-1.490650609
436764914,436764913,0.333311011,-1.956509967
436764914,436764915,0.1883519,-2.191155544
436764915,436764914,0.1883519,-2.191155544
436764915,436764916,0.17353787,-2.231031129
436764916,436764915,0.17353787,-2.231031129
436764916,436764917,0.176419274,-2.116036352
436764917,436764916,0.176419274,-2.116036352
436764917,436764918,0.294056453,-1.916790572
436764918,436764917,0.294056453,-1.916790572
436764918,436764919,0.410351448,-1.576926415
3019038967,3019021232,-1.352720161,0.963046992
3019038967,3019038969,-0.221275423,0.819498093
1701921016,1701921024,-1.401023272,-0.959293467
1701921016,1701920951,-1.085519767,-0.932361987
3019038969,3019038970,-1.29595424,0.656388462
3019038969,3019038967,-0.221275423,0.819498093
3019038970,3019038969,-1.29595424,0.656388462
3019038970,3019038973,-0.960779639,0.67852358
3019038971,247798312,-1.249671891,0.82928329
3019038971,247798311,-0.633746634,0.828383091
436764924,598195035,1.14008589,-0.383271305
436764924,436764927,1.327110143,-0.67746759
3019038973,3019038970,-0.960779639,0.67852358
3019038973,3019039005,-0.524506044,0.819843611
3019038974,3009534444,-0.544246691,0.513931545
3019038974,3019038975,0.820005985,1.081393363
436764927,436764932,1.31306974,-0.265606749
436764927,436764924,1.327110143,-0.67746759
1701921024,1701921016,-1.401023272,-0.959293467
1701921024,1701920961,-1.345583374,-0.962548024
1701921025,42429377,-0.586699723,0.357579599
1701921025,1701921018,-0.837389249,0.549264592
42434818,358447561,-0.229614143,-0.057102738
42434818,42434821,1.505070299,0.531674458
3019038979,3019038984,-1.039531779,1.455830333
3019038979,274681098,-0.407281709,1.512321663
3019038979,3019038980,-0.603781751,1.374551172
3019038979,3019038978,-1.376443857,1.427351968
436764932,436764933,-0.176793165,-0.13111348
436764932,436764927,1.31306974,-0.265606749
42434821,42430600,1.928157562,0.72126796
42434821,42434818,1.505070299,0.531674458
42434821,42438674,0.805578049,0.537126956
42434821,42445310,0.805734284,1.032912564
436764934,436764937,-0.490294878,-0.345194498
436764934,436764933,-0.151584165,-0.228132631
436766081,2350521256,-0.16038434,0.704967019
436766081,436766082,1.075288224,0.87978498
3019038984,3019038985,-1.467731977,1.487995105
3019038984,3019038979,-1.039531779,1.455830333
3019038984,3019038983,-0.544172208,1.42615539
3019038985,3019038984,-1.467731977,1.487995105
3019038985,247798304,-0.767902611,1.533692187
3019038985,3019038986,-0.572140884,1.450776159
436764938,436764937,1.234811315,-0.504506372
436764938,436764942,1.247267073,-1.19659003
3019038987,3019038986,-1.350928963,1.39095588
3019038987,3019038988,-1.704784964,1.390971706
3019038988,3019038987,-1.704784964,1.390971706
3019038988,3019038989,0.101195832,1.527677389
3019038989,3019039004,-1.356316711,1.617544067
3019038989,3019038988,0.101195832,1.527677389
436764942,436764944,0.923470351,-1.019573323
436764942,436764938,1.247267073,-1.19659003
3019038991,3019038992,0.321307512,1.497106465
3019038991,3019038990,-0.239604506,1.625417737
436764944,436764945,-0.220863308,-1.096013908
436764944,436764942,0.923470351,-1.019573323
436764945,436764944,-0.220863308,-1.096013908
436764945,436764948,0.649107497,-1.320938863
3019038994,42428201,-0.650461617,0.76951223
3019038994,42428198,0.741812946,0.458227662
3019038995,494509200,-1.493718579,0.385068134
3019038995,3009534446,-1.525359685,0.377370532
3019038996,274681098,-0.256142675,1.61089409
3019038996,1251496262,-2.204890292,1.639793246
3019038996,247798215,-1.491514385,1.625442051
3019038997,3019034000,-1.561000449,1.251344411
3019038997,2706908842,-1.179292588,1.281146498
3019038998,3019038955,-0.60282531,1.044536991
3019038998,247798308,-1.231394213,1.05025586
3019038998,3019033999,-0.845156771,1.122979674
436764951,436764952,1.170549984,0.951206612
436764951,436764949,1.118779716,0.090809897
3019039000,247798216,-1.816789042,1.697254571
3019039000,3019039001,-0.592539211,1.718300027
3019039000,1251496236,-1.635805528,1.69904354
3019039001,3019039000,-0.592539211,1.718300027
3019039001,3019039002,-0.576091566,1.733397717
3019039002,3019039001,-0.576091566,1.733397717
3019039002,3019039003,-0.710266932,1.713620439
3019039003,3019039002,-0.710266932,1.713620439
3019039003,3019039004,-0.591029158,1.661981658
3019039003,247798302,-0.991021113,1.701146458
3019039003,247798303,-0.417891636,1.665910258
436764956,2350521202,0.474155164,1.124928893
436764956,436764957,0.716536107,0.594058874
436764957,436764956,0.716536107,0.594058874
436764957,436764958,0.581652885,-0.53915926
436764958,436764957,0.581652885,-0.53915926
436764958,436764959,0.421641494,-0.848946706
3019039007,274681096,-1.459287339,0.934300695
3019039007,42428201,-0.578465039,0.8919831
436764961,2350521188,0.001003718,-0.09811595
436764961,2350521190,0.264175374,-0.111198482
436764962,2350521170,-0.509209684,-1.159222185
436764962,436764963,0.902434707,-1.350639026
436764963,2350521168,-0.807134949,-1.781948319
436764963,436764962,0.902434707,-1.350639026
436764964,2350521168,0.412971097,-1.223677453
436764964,2350521159,-0.448586596,-1.181545374
436764965,2350521137,-0.967961783,0.088812227
436764965,436764966,0.687425723,0.950974486
436764966,1604558372,0.417572304,1.304601077
436764966,436764965,0.687425723,0.950974486
436764967,2350521130,0.420351811,1.050397529
436764967,1604558372,0.008848425,1.314008793
42459436,42453472,1.377182541,0.305532445
42459436,42439096,0.612791575,-0.520591509
42459436,42436149,1.462527669,1.033173776
42459436,42440943,0.816294103,-0.374440977
42427786,42438544,0.806764692,-0.005314214
42427786,42436746,1.454607959,1.481190807
42427786,42427787,1.524177049,-0.034901565
42427786,42437686,0.808169722,-1.092430612
3008856927,3008856928,-1.865243892,0.749305401
3008856927,3008856925,-1.644045763,0.778061657
436766091,1578228601,0.18276945,-0.191210035
436766091,436766090,0.866391842,0.965324277
42452365,42455761,0.804674324,-0.479379962
42452365,42443534,0.814805239,0.863552358
246579537,373912347,-0.134933061,-0.417745425
246579537,42427494,0.054105664,-0.389770702
436764922,436764920,0.517525242,-0.678204553
436764922,598195035,-0.468562175,-0.519240583
2709430332,2709430371,0.599771412,0.940123144
2709430332,1025399781,-0.503804568,1.219704341
436766098,436766097,0.243976722,-1.791515651
436766098,436766099,0.463063266,-2.00157942
2308965779,3004844986,1.743745645,0.960683837
2308965779,42435636,0.401747588,0.994460881
2308965779,2308965783,-0.234670277,1.055940133
1577501047,1577501048,0.799000333,-1.040571655
1577501047,42449691,0.742324958,-1.886617703
1577501047,42422899,0.65674328,-1.454143521
1577501048,42454012,0.485445519,-1.013542111
1577501048,42450814,0.771728523,-0.937983741
1577501048,1577501047,0.799000333,-1.040571655
3289869034,3289869033,-1.993167891,-1.17357884
3289869034,3289869036,-1.997901722,-1.155529761
246579582,42437915,-0.226993941,-0.248844029
246579582,246579614,-0.10498244,-0.256489535
436766101,2350521280,-0.530054621,-2.298864113
436766101,436766103,-1.286119721,-2.326154774
42434946,42437644,0.859781859,0.295536656
42434946,42430308,2.030434655,0.619038301
42434946,42434948,1.453887206,-0.184864648
42434946,42452973,0.810973589,0.019712711
3289869035,3289869033,-1.993167891,-1.190351187
3289869035,3289869037,-2.007475439,-1.20517008
42434948,42434946,1.453887206,-0.184864648
42434948,42445908,0.804168571,-0.349636431
42434948,42445365,0.862829299,-0.888232101
42434948,561042191,1.402786387,1.169471729
42434951,42445369,0.845392856,1.505621783
42434951,42434954,1.403483971,1.049084293
42434951,42458333,0.796829951,1.06038783
42434951,561042191,-0.036138025,1.366573194
3289869036,3289869034,-1.997901722,-1.155529761
3289869036,3289869038,-2.012316426,-1.136198299
42434954,42445374,0.86317525,-1.064683119
42434954,42446941,0.80312984,-0.317277265
42434954,42434958,1.084182018,0.178363546
42434954,42434951,1.403483971,1.049084293
436766103,436766106,0.509302864,-2.340277152
436766103,436766101,-1.286119721,-2.326154774
246579597,246580736,0.368745901,0.632708991
246579597,1701844602,-0.30114602,0.746646074
246579597,42443677,-0.014089087,0.805751232
42434958,42434954,1.084182018,0.178363546
42434958,42434959,0.674161199,0.429560796
42434959,42434962,0.94658653,0.239419233
42434959,42449932,0.803575605,1.10455992
42434959,42445378,0.86262147,0.242399079
42434959,42434958,0.674161199,0.429560796
1632878994,42436756,0.635255682,-0.906680828
1632878994,42422868,1.854674623,-0.906971534
1632878994,42446293,-0.381531894,-0.612679166
42434965,42434969,0.736297775,0.226617202
42434965,42434962,1.344479349,-0.685839865
42434965,42423020,0.82087519,-0.947185362
42434965,42442914,0.861453459,-0.901218408
246579608,246580736,0.042715245,0.208085848
246579608,246580123,-0.762468601,-0.033134857
246579608,246580301,-0.103963564,-0.203688515
246579608,246651647,-0.192270179,-0.179642511
42434969,42445387,0.859961155,0.260109995
42434969,42434965,0.736297775,0.226617202
42434969,42434974,1.512354739,1.409361131
42434969,42454495,0.804970968,0.328124201
246579610,246580301,-0.00510472,-0.563465878
246579610,246650838,0.261637587,-0.398024037
3289869039,3289869041,-2.047268536,-1.096319102
3289869039,3289869038,-2.032054678,-1.116479988
436766106,2350521282,-0.045026771,-2.380451298
436766106,436766103,0.509302864,-2.340277152
42434974,42434969,1.512354739,1.409361131
42434974,406047818,1.262615273,0.598706334
42434974,42455915,0.805356244,0.621650882
42434974,42445390,0.864140889,0.801786916
3289869040,245510522,-2.032054678,-1.228320483
3289869040,245510523,-0.801397512,-1.27961355
3289869040,3289869042,-2.057616194,-1.23606806
2308965787,2308965789,-0.171106745,-0.442553026
2308965787,2308965790,-0.232620381,-0.632973464
3289869041,3289869043,-2.078829145,-1.076633759
3289869041,3289869039,-2.047268536,-1.096319102
436766108,2350521288,-0.118930645,-2.204245549
436766108,2350521286,-0.291181794,-2.280331936
3289869042,3289869040,-2.057616194,-1.23606806
3289869042,3289869044,-2.084244615,-1.241171665
2308965789,2308965787,-0.171106745,-0.442553026
2308965789,2308965782,0.181739571,0.177458415
3289869043,3289869041,-2.078829145,-1.076633759
3289869043,3289869045,-2.100773253,-1.058037927
